Chapter_Shloka_id,Subject,Predicate,Object
BG_3_11,svargam,va,param
BG_3_12,tairdattanapradayaibhyo,yo,bhunkte
BG_3_12,istan,abhipretan,bhogan
BG_3_12,devah,yusmabhyam,dasyante
BG_3_12,vitarisyanti,stripasuputradin,yajnabhavitah
BG_3_12,yajnaih,vardhitah,tositah
BG_3_12,devaih,dattan,bhogan
BG_3_12,apradaya,adattva,anrnyamakrtva
BG_3_12,devebhyah,ebhyah,yah
BG_3_12,svadehendriyanyeva,tarpayati,stena
BG_3_12,sah,devadisvapahari,taskara
BG_3_13,te,tvagham,papa
BG_3_13,devayajnadin,nirvartya,tacchistam
BG_3_13,asanam,amrtakhyam,asitum
BG_3_13,silam,yesam,te
BG_3_13,yajnasistasinah,santah,mucyante
BG_3_13,sarvakilbisaih,sarvapapaih,cullyadipancasunakrtaih
BG_3_13,pramadakrtahimsadijanitaisca,anyaih,ye
BG_3_13,tu,atmambharayah,bhunjate
BG_3_13,tu,agham,papam
BG_3_13,ye,pacanti,pakam
BG_3_13,atmakaranat,atmahetoh,nirvartayanti
BG_3_14,yajnadbhavati,parjanyo,yajnah
BG_3_14,karmasamudbhavah,yajnah,karmasamudbhavah
BG_3_14,yajnah,apurvam,sa
BG_3_14,yajnah,karmasamudbhavah,rtvigyajamanayoh
BG_3_14,yajnah,vyaparah,karma
BG_3_14,yajnah,samudbhavah,yasya yajnasya apurvasya
BG_3_14,yajnah,karmasamudbhavah,sa
BG_3_15,brahma,sarvagatam,nityam
BG_3_15,brahma,yajne,pratisthitam
BG_3_15,karma,brahmodbhavam,brahma
BG_3_15,karma,vedah,sah udbhavah
BG_3_15,karma,karanam,prakasako
BG_3_15,brahma,vijnanihi,viddhi
BG_3_15,brahma,punah,vedakhyam
BG_3_15,brahma,aksarasamudbhavam,aksaram
BG_3_15,brahma,paramatma,samudbhavo
BG_3_15,brahma,sarvagatam,sarvarthaprakasakatvat
BG_3_15,brahma,nityam,sada yajnavidhipradhanatvat
BG_3_16,jiva,aghayurindriyaramo,mogham
BG_3_16,karmeti,kartavyameva,tadarthena
BG_3_16,karmayoganusthanam,adhikrtena,anatmajnena
BG_3_5,atmavidbhih,anustheyamapraptenaiva,jnanayogenaiva
BG_3_17,santustah,karyam,na vidyate
BG_3_17,atmaratih,atmanyeva,ratireva
BG_3_17,atmaratireva,syat,bhavet
BG_3_17,atmatrptasca,atmanaiva,trptah
BG_3_17,santoso,bahyarthalabhe,sarvasya
BG_3_17,santustah,sarvato,vitrna
BG_3_18,paramatmarateh,krtena,karmana
BG_3_18,arthah,prayojanamasti,na
BG_3_18,akrtena,akaranena,pratyavayakhyah
BG_3_18,anarthah,na,akrtena
BG_3_18,pratyavayapraptirupah,na,atmahanilaksano
BG_3_18,arthavyapasrayah,na,kascit
BG_3_18,vyapasrayanam,na,kancit
BG_3_18,arthah,na,sadhyah
BG_3_18,tadartha,kriya,anustheya
BG_3_19,purushah,paramapnoti,purushah
BG_3_19,purushah,asakto,hyacarankarma
BG_3_19,purushah,sarvada,karyam
BG_3_19,purushah,kartavyam,nityam
BG_3_19,purushah,nirvartaya,karma
BG_3_19,purushah,apnoti,moksam
BG_3_19,purushah,asakto,hi
BG_3_19,purushah,samacaran,isvarartham
BG_3_19,purushah,karmakurvan,param
BG_3_19,purushah,sattvasuddhidvarena,ityarthah
BG_3_20,purushah,sampasyankartumarhasi,lokasangrahamevapi
BG_3_20,purushah,ksatriyah,vidvamsah
BG_3_20,purushah,moksam,gantum
BG_3_20,purushah,asthitah,pravrttah
BG_3_20,purushah,janakadayah,janakasvapatiprabhrtayah
BG_3_20,purushah,praptasamyagdarsanah,tatah
BG_3_20,purushah,karmana,sahaiva
BG_3_20,purushah,asamnyasyaiva,karmasiddhimasthita
BG_3_20,purushah,apraptasamyagdarsanah,janakadayah
BG_3_20,purushah,karmasiddhimasthita,kramena
BG_3_20,purushah,kartavyam,karmakrtam
BG_3_20,purushah,samyagdarsanavata,krtartheneti
BG_3_20,purushah,prarabdhakarmayattah,tvam
BG_3_20,purushah,lokasangraham,evaapi
BG_3_20,lokasangrahah,tamevapi,prayojanam
BG_3_20,lokasangrahah,tam,sampasyan
BG_3_20,lokasangrahah,kartum,arhasi
BG_3_21,purushah,kurute,yatpramanam
BG_3_21,lokah,tadanuvartate,sa
BG_3_21,purushah,karati,yadyat
BG_3_21,purushah,karati,sresthah
BG_3_21,purushah,karati,pradhanah
BG_3_21,purushah,karati,tattadeva
BG_3_21,purushah,karati,anyajnah
BG_3_21,purushah,karati,tadanugatah
BG_3_21,purushah,kurute,yattadeva
BG_3_21,purushah,kurute,laukikam
BG_3_21,purushah,kurute,vaidikam
BG_3_21,purushah,tadeva,pramanikaroti
BG_3_21,purushah,ityarthah,tadeva
BG_3_22,purushah,na,mama
BG_3_22,purushah,na,partha
BG_3_22,purushah,na,asti
BG_3_22,purushah,na,vidyate
BG_3_22,purushah,kartavyam,trisu
BG_3_22,purushah,kartavyam,api
BG_3_22,purushah,kartavyam,kincana
BG_3_22,purushah,kartavyam,kincidapi
BG_3_22,purushah,na,anavaptam
BG_3_22,purushah,na,apraptam
BG_3_22,purushah,na,avaptavyam
BG_3_22,purushah,na,apraptam
BG_3_22,purushah,na,avaptavyam
BG_3_22,purushah,na,prapaniyam
BG_3_22,purushah,varte,eva
BG_3_22,purushah,ca,karmani
BG_3_23,purushah,vartmanuvartante,manushyah
BG_3_23,purushah,partha,sarvasah
BG_3_23,purushah,partha,sarvaprakaraih
BG_3_23,purushah,na,varteya
BG_3_23,purushah,jatu,kadacit
BG_3_23,purushah,karmakaranih,atandritah
BG_3_23,purushah,karmakaranih,analasah
BG_3_23,purushah,satah,mama
BG_3_23,purushah,vartma,margam
BG_3_23,purushah,anuvartante,manushyah
BG_3_24,sankarasya,karta,syam
BG_3_24,prajah,upahanyam,imah
BG_3_25,vidvan,karyat,lokasangraham
BG_3_26,vidvan,joseyet,sarvakarmani
BG_3_27,atma,manyate,karyakaranasanghatatmapratyayah
BG_3_27,ahankarah,manyate,atmani
BG_3_28,tattvavit,na sajjate,matva
BG_3_29,tanakrtsnavido,vicalayet,mandankrtsnavinna
BG_3_29,prakrteh,gunaih,samyak
BG_3_29,sammohitah,santah,sajjante
BG_3_29,gunanam,karmasu,gunakarmasu
BG_3_29,'vayam,karma,kurmah
BG_3_29,phalaya,iti,tad
BG_3_29,tan,karmasanginah,akrtsnavidah
BG_3_29,karmaphalamatradarsinah,mandan,mandaprajnan
BG_3_29,krtsnavit,atmavit,svayam
BG_3_29,buddhibhedakaranameva,calanam,tat
BG_3_29,na,kuryat,ityarthah
BG_3_30,nirasirnirmamo,bhutva,yudhyasva
BG_3_30,vigatajvarah,vigatasantapah,vigatasokah
BG_3_30,sannityarthah,sannityarthah,sannityarthah
BG_3_30,mayi,vasudeve,paramesvare
BG_3_30,sarvajne,sarvatmani,sarvani
BG_3_30,karmani,samnyasya,niksipya
BG_3_30,adhyatmacetasa,vivekabuddhya,'aham
BG_3_30,karta,isvaraya,bhrtyavat
BG_3_30,kromi,ityanaya,buddhya
BG_3_30,kinca,nirasih,tyaktasih
BG_3_30,nirmamah,mamabhavasca,nirgatah
BG_3_30,yasya,tava,sa
BG_3_30,tvam,nirmamo,bhutva
BG_3_30,yudhyasva,vigatajvarah,vigatasantapah
BG_3_30,vigatasokah,sannityarthah,sannityarthah
BG_3_31,sraddhavanto,anasuyanto,mucyante
BG_3_31,te,karmabhih,te'pi
BG_3_31,ye,me,madiyam
BG_3_31,idam,matam,nityam
BG_3_31,anutisthanti,anuvartante,manavah
BG_3_31,manusyah,sraddhavantah,sraddhadhanah
BG_3_31,anasuyanto,asuyam,ca
BG_3_31,mayi,paramagurau,vasudeve
BG_3_31,akurvantah,mucyante,te'pi
BG_3_31,evam,bhutah,karmabhih
BG_3_31,dharmadharmakhyaih,dharmadharmakhyaih,dharmadharmakhyaih
BG_3_32,sarvajnanavimudhamstanviddhi,nastanacetasah,nasatanacetasah
BG_3_32,nastan,nasam,gatan
BG_3_32,acetasah,avivekinah,avivekinah
BG_3_33,prakrtim,yanti,bhutani
BG_3_33,nigrahah,kim,karisyati
BG_3_33,sadrsam,anurupam,cestate
BG_3_33,cestam,karoti,kasya
BG_3_33,svasyah,svakiyayah,prakrteh
BG_3_33,prakrtirnama,purvakrtadharmadharmadisamskarah,vartamanajanmadau
BG_3_33,abhivyaktah,sa,prakrtih
BG_3_33,sadrsameva,sarvo,jantuh
BG_3_33,jnanavanapi,cestate,kim
BG_3_33,punarmurkhah,tasmat,prakrtim
BG_3_33,anugacchanti,bhutani,praninah
BG_3_33,nigrahah,nisedharupah,kim
BG_3_33,mama,va,anyasya
BG_3_34,tayoh,vasam,na agacchet
BG_3_34,ragadvesayoh,vasam,na agacchet
BG_3_34,tau,hi,asya purusasya paripanthinau
BG_3_34,tau,hi,sreyomargasya vighnakartarau
BG_3_34,tau,hi,taskarau iva pathityarthah
BG_3_35,svadharme,nidhanam,sreyah
BG_3_35,paradharmo,bhayavahah,|| 35 ||
BG_3_36,anichchannapi,varsneya,baladiva niyojitah
BG_3_36,tam,vairinam,sarvanarthakaram
BG_3_36,yam,tvam,prcchasi
BG_3_37,mahasano,mahapapma,viddhyenamiha
BG_3_37,vairinam,kama,esa
BG_3_37,kama,sarvalokasatruh,yannimitta sarvanarthapraptih praninam
BG_3_37,kama,pratihatah,kenacit krodhatvena parinamate
BG_3_37,krodhah,api,esa eva rajogunasamudbhavah
BG_3_37,rajasca,tat gunasca,rajogunah sah samudbhavah
BG_3_37,kamo,hi udbhutah,rajah
BG_3_37,mahasanah,mahat asanam,asyeti
BG_3_37,kamena,hi preritah,jantuh papam karoti
BG_3_38,yatholbenavrto,garbhastatha,tenedamavrtam
BG_3_5,aisvaryasya,samagrasya,dharmasya yasasah sriyah
BG_3_5,vairagyasyatha,moksasya,sannam bhaga
BG_3_5,aisvaryadisatkam,yasmin,vasudeve
BG_3_5,nityamapratibaddhatvena,samastyena,ca vartate
BG_3_5,utpattim,pralayam,caiva bhutanamagatim gatim
BG_3_5,vetti,vidyamavidyam,ca sa vacyo bhagavaniti
BG_3_5,utpattyadivisayam,ca,vijnanam
BG_3_5,yasya,sa,vasudevah vacyah bhagavan iti
BG_3_38,dhumena,avriyate,vahnih
BG_3_38,prakasatmakah,avrtyate,aprakasatmakena
BG_3_38,adarso,avrtyate,malena
BG_3_38,ulbena,avrtyate,jarayuna
BG_3_38,garbhah,avrtah,acchaditah
BG_3_38,tena,avrtam,idam
BG_3_39,kaunteya,duspurenanalena,kamarupena
BG_3_39,'trsnaya,duhkhitvamapaditah,iti
BG_3_39,na,purvameva,iti
BG_3_39,atah,jnanina,eva
BG_3_39,nityavairi,kimrupena,kamarupena
BG_3_39,kamah,icchaiva,rupamasya
BG_3_39,it,kamarupah,tena
BG_3_39,duspuren,duhkhena,puranamasya
BG_3_39,it,duspurah,tena
BG_3_39,analena,na,asya
BG_3_39,alam,paryaptih,vidyate
BG_3_39,ityanalah,tena,ca
BG_3_40,esa,vimohayatyesa,jnanamavrtya
BG_3_40,dehinam,asrayah,ucyate
BG_3_40,indriyani,manah,buddhisca
BG_3_40,asya,adhisthanam,asrayah
BG_3_40,etaih,vimohayati,vividham
BG_3_40,mohayati,esa,kamah
BG_3_40,jnanam,avrtya,acchadya
BG_3_40,dehinam,saririnam,||
BG_3_41,papmanam,prajahihyenam,jnanavijnananasanam
BG_3_41,tasmat,indriyani,adaau
BG_3_41,purvameva,niyamya,vasikrtya
BG_3_41,bharatarsabha,papmanam,papacaram
BG_3_41,prajahihi,parityaja,enam
BG_3_41,prakrutam,vairinam,jnanavijnananasanam
BG_3_41,jnanam,sastratah,acaryatasca
BG_3_41,atmadinam,avabodhah,atmanah
BG_3_41,vijnanam,visesatah,tadanubhavah
BG_3_41,tayoh,sreyahpraptihetvoh,nasanam
BG_3_41,nasakaram,prajahihi,atmanah
BG_3_41,parityajetyarthah,||,||
BG_3_42,manasastu,para,buddhiryo
BG_3_42,buddheh,paratastu,sah
BG_3_42,indriyani,srotradini,panca
BG_3_42,deham,sthulam,bahyam
BG_3_42,paricchinnam,apeksya,sauksmyantaratvavyapitvadyapeksaya
BG_3_42,parani,prakrstani,ahuh
BG_3_42,panditah,indriyebhyah,param
BG_3_42,manah,sankalpavikalpatmakam,manasah
BG_3_42,manasah,para,buddhih
BG_3_42,niscayatmika,yah,sarvadrsyebhyah
BG_3_42,buddhyantebhyah,abhyantarah,yam
BG_3_42,dehinam,indriyadibhih,asrayaih
BG_3_42,yuktah,kamah,jnanavaranadvarena
BG_3_42,mohayati,it,yuktam
BG_3_42,buddheh,paratastu,sah
BG_3_42,sah,buddheh,drasta
BG_3_42,para,atma,drasta
BG_3_43,mahabaho,jahi,satrum
BG_3_43,kamarupam,durasadam,||
BG_3_43,buddheh,atmanam,param
BG_3_43,atmanam,jnatva,samyak
BG_3_43,atmanam,stambhanam,krtva
BG_3_43,atmanam,samskrtena,manasa
BG_3_43,manasa,samadhayetyarthah,samyak
BG_3_43,enam,satrum,mahabaho
BG_3_43,enam,kamarupam,durasadam
BG_3_43,duhkhena,asadah,asadanam
BG_3_43,praptih,yasya,durasadam
BG_3_43,durasadam,durvijneyanekavisesamiti,asadanam
BG_4_1,Vivasvan,addressed,Manava
BG_4_1,Manu,addressed,Iksvaku
BG_4_1,Iksvaku,addressed,Abraja
BG_4_1,Yoga,taught,Vivasvan
BG_4_1,Yoga,capable of protecting,Brahma
BG_4_1,Yoga,incapable of being destroyed,Brahma
BG_4_1,Yoga,result,Moksha
BG_4_1,Yoga,possesses,proper understanding
BG_4_1,Yoga,possesses,distinctive characteristics
BG_4_1,Yoga,result,liberation
BG_4_2,Yoga,not destroyed,Time
BG_4_2,Yoga,received,Kshatriyas
BG_4_2,Yoga,understood,Kshatriyas
BG_4_2,Yoga,understood,Rajarsis
BG_4_2,Yoga,understood,Rajarsis
BG_4_2,Yoga,understood,Rishis
BG_4_2,Yoga,enlightens,Self
BG_4_2,Self,considered,enemy
BG_4_3,You,are,devotee
BG_4_3,This,is,secret
BG_4_3,This,is,supreme
BG_4_3,Yoga,is,knowledge
BG_4_4,How,to know,this
BG_4_4,You,told,before
BG_4_4,You,born,Vasudeva's house
BG_4_4,You,born,Vivasvan
BG_4_4,You,born,Aditya
BG_4_4,How,to know,this
BG_4_4,You,told,before
BG_4_4,You,told,now
BG_4_5,I,know,all
BG_4_5,You,do not know,all
BG_4_5,Many,my,past lives
BG_4_5,Many,your,past lives
BG_4_5,I,know,all
BG_4_5,I,possess,knowledge
BG_4_5,I,possess,purity
BG_4_5,I,possess,liberation
BG_4_5,I,possess,unobstructed knowledge
BG_4_11,mama,is followed by,manushyah
BG_4_11,manushyah,are governed by,karma
BG_4_11,those who worship,are governed by,the results of their actions
BG_4_11,I,grant,the results of their actions
BG_4_11,I,grant liberation,to those who seek liberation
BG_4_11,knowledge,cannot be obtained,at the same time as the results of actions
BG_4_11,I,grant,knowledge to those who seek knowledge
BG_4_11,I,grant liberation,to those who renounce actions
BG_4_11,I,grant,results to those who desire results
BG_4_11,I,do not engage in,"anger, desire, or attachment"
BG_4_11,all beings,follow,My path
BG_4_11,those who follow,are called,sarva-sah
BG_4_11,those who follow,are governed by,all paths
BG_4_12,success,is quickly attained,in the human world through karma
BG_4_4,those who worship different gods,attain results,quickly in the human world
BG_4_13,the four varnas,are created,by Maya
BG_4_13,Brahmins,are associated with,sattvic qualities and actions
BG_4_13,Kshatriyas,are associated with,rajasic qualities and actions
BG_4_13,Vaisyas,are associated with,tamasic qualities and actions
BG_4_13,Sudras,are associated with,servitude
BG_4_13,the four varnas,are created,in the human world
BG_4_13,I,am the doer,of the actions of the four varnas
BG_4_13,I,am the imperishable,and the immutable
BG_4_14,those who know Me,are bound,by actions
BG_4_14,I,do not cling to,the actions or their results
BG_4_14,those who are deluded,are bound,by actions
BG_4_15,you should,perform,action
BG_4_15,you should not,cease,from action
BG_4_15,you should not,renounce,action
BG_4_15,the wise,have performed,action in the past
BG_4_16,yajjnatva,moksyase,asubhat
BG_4_16,kim karma,kim ca akarma,iti kavayah
BG_4_16,medhavinah,mohitah,moham
BG_4_16,tat,tah,tubhyam
BG_4_16,karmadi,moksyase,asubhat
BG_4_17,akarmanasca,boddhavyam,gahana karmano gatih
BG_4_17,karmanah,boddhavyam,sastravihitasya
BG_4_17,boddhavyam,boddhavyam,ca astyeva vikarmanah
BG_4_17,boddhavyam,boddhavyam,asti iti trisvapyadhyaharah
BG_4_17,kartavyah,yasmat,gahana visama durjneya
BG_4_17,karmadinam,karmakarmavikarmanam,gatih yathatmyam tattvam
BG_4_18,sa,buddhimanmanusyesu,sa yuktah
BG_4_18,sa,krtsnakarmakrt,||
BG_4_2,na,mithyajnanam,boddhavyam
BG_4_2,bhavati,vastvabhasam,pratyupasthitam
BG_4_2,napi,nityanam,akaranat
BG_4_2,abhavat,pratyavayabhavotpattih,nasato vidyate bhavah
BG_4_2,katham,asatah,sajjayeta
BG_4_2,asatah,sadutpattim,bruvata
BG_4_2,asadeva,sadbhavet,saccapi
BG_4_2,asat,bhavet,ityuktam
BG_4_2,tacca,ayuktam,sarvapramanavirodhat
BG_4_2,na,nisphalam,vidadhyat
BG_4_2,karma,duhkhasvarupatvat,duhkhasya
BG_4_2,duhkhasya,buddhipurvakataya,karyatvanupapatteh
BG_4_2,tadakarane,narakapatabhyupagamat,anarthayaiva
BG_4_2,sastram,nisphalam,kalpitam
BG_4_2,svabhyupagamavirodhasca,nityam,nisphalam karma
BG_4_2,abhyupagamya,moksaphalaya,iti
BG_4_2,tasmata,yathasruta,evarthah
BG_4_2,karmanyakarma,yah,ityadeh
BG_4_2,slokah,vyakhyatah,asmabhih
BG_4_19,jnanagnidagdhakarmanam,tamahuh,panditam
BG_4_19,budhah,yasya,yathoktadarsinah
BG_4_19,sarve,yavantah,samarambhah
BG_4_19,samarabhyante,iti,samarambhah
BG_4_19,kamaih,tatkaranaisca,sankalpaih
BG_4_19,varjitah,mudhaiva,cestamatra
BG_4_19,anusthiyante,pravrttena,cet
BG_4_19,lokasangrahartham,nivrttena,cet
BG_4_19,jivanamatrartham,tadeva,jnanam
BG_4_19,tadeva,agnih,tena
BG_4_19,jnanagnina,dagdhani,subhasubhalaksanani
BG_4_19,karmani,yasya,tam
BG_4_19,ahuh,paramarthatah,panditam
BG_4_19,brahmavidah,||,||
BG_4_20,karmanyabhipravrtto,api,naiva
BG_4_20,tyaktva,karmasu,abhimanam
BG_4_20,phalasangam,cet,yathoktena
BG_4_20,jnanena,nityatrptah,nirakankso
BG_4_20,visayesu,ityarthah,nirasrayah
BG_4_20,asrayarahitah,asrayo,nama
BG_4_20,yat,asritya,purusartham
BG_4_20,sisadhayisati,drstadrstestaphalasadhanasrayarahitah,ityarthah
BG_4_20,vidusa,kriyamanam,karma
BG_4_20,paramarthato,akarmaiva,tasya
BG_4_20,niskriyatmadarsanasampannatvat,tena,evambhutena
BG_4_20,svaprayojanabhavat,sasadhanam,karma
BG_4_20,parityaktavyameva,iti,prapte
BG_4_20,tatah,nirgamasambhavat,lokasangrahacikirsaya
BG_4_20,sistavigarhanaparijihirsaya,va,purbvat
BG_4_20,karmani,abhipravrtto,api
BG_4_20,niskriyatmadarsanasampannatvat,naiva,kincit
BG_4_20,karoti,sah,||
BG_4_26,sabda,is perceived by,indriyagni
BG_4_26,sound and other objects,are perceived by,indriyagni
BG_4_26,yogis,control,indriyas
BG_4_26,indriyas,are controlled by,yogis
BG_4_26,control of indriyas,is called,samyama
BG_4_26,samyama,is like fire,indriyas
BG_4_26,yogis,offer,indriyas
BG_4_26,indriyas,are offered,yogis
BG_4_26,offering of indriyas,is called,homa
BG_4_26,perception of objects contrary to the senses,is considered,homa
BG_4_27,atmasamyama,is the fire,yoga
BG_4_27,atmasamyama,offers,atma
BG_4_27,atma,is offered,atmasamyama
BG_4_27,offering of atma,is called,homa
BG_4_27,knowledge and other things,are illuminated,atmasamyama
BG_4_27,illumination,is like,light
BG_4_27,illumination,is offered,atmasamyama
BG_4_27,offering of illumination,is called,homa
BG_4_28,dravyayajna,is the offering,material objects
BG_4_28,dravyayajna,is performed,in sacred places
BG_4_28,tapoyajna,is the offering,austerity
BG_4_28,tapoyajna,is performed,by ascetics
BG_4_28,yogayajna,is the offering,yoga
BG_4_28,yogayajna,is characterized by,pranayama and other practices
BG_4_28,svadhyayajna,is the offering,study of scriptures
BG_4_28,svadhyayajna,is performed,with proper procedure
BG_4_28,jnanayajna,is the offering,knowledge
BG_4_28,jnanayajna,is characterized by,study and austerity
BG_4_28,samsitavrata,is characterized by,vows
BG_4_29,pranayama,is the restraint,prana and apana
BG_4_29,pranayama,is called,kumbhaka
BG_4_29,pranayama,controls,inhalation and exhalation
BG_4_29,inhalation,is the movement,outward
BG_4_29,exhalation,is the movement,inward
BG_4_30,yajnavid,is free from,sin
BG_4_30,niyatahara,is characterized by,regulated diet
BG_4_30,niyatahara,offers,life force
BG_4_30,life force,is offered,niyatahara
BG_4_30,life force,is offered in,different parts of the body
BG_4_31,yajnasista,is,amrita-bhujah
BG_4_31,yajnasista,eats,amrita
BG_4_31,yajnasista,performs yajna,with proper procedure
BG_4_31,yajnasista,eats,food offered in yajna
BG_4_31,yajnasista,attains,Brahma
BG_4_31,yajna,is,the only means to attain all
BG_4_31,yajna,is,the best means to attain all
BG_4_31,yajna,is,the only means to attain all
BG_4_31,yajna,is,the best means to attain all
BG_4_32,karma,is born from,"body, speech, and mind"
BG_4_32,karma,is,not the self
BG_4_32,self,is,without activity
BG_4_32,self,is,liberated
BG_4_32,self,is,without activity
BG_4_32,self,is,liberated
BG_4_32,self,is,liberated
BG_4_32,self,is,liberated
BG_4_33,knowledge,is,the means to attain all actions
BG_4_33,knowledge,is,the means to attain all actions
BG_4_33,knowledge,is,the means to attain all actions
BG_4_33,knowledge,is,the means to attain all actions
BG_4_1,yajna of material things,is superior to,yajna of knowledge
BG_4_1,knowledge,is,the means to attain all actions
BG_4_1,knowledge,is,the means to attain all actions
BG_4_1,knowledge,is,the means to attain all actions
BG_4_1,knowledge,is,the means to attain all actions
BG_4_34,teachers,teach,knowledge
BG_4_34,knowledge,is taught by,those who know the truth
BG_4_34,knowledge,is taught by,those who know the truth
BG_4_34,knowledge,is taught by,those who know the truth
BG_4_34,knowledge,is taught by,those who know the truth
BG_4_35,by that knowledge,you will see,all beings up to Brahma
BG_4_35,by that knowledge,you will see,the self within
BG_4_35,by that knowledge,you will see,all beings within the self
BG_4_35,by that knowledge,you will see,all beings within the self
BG_4_35,by that knowledge,you will see,the Lord as the Lord of the field
BG_4_36,sarvam,is cleansed by,jnanaplavenaiva
BG_4_36,sarvam,is crossed,papasamudram
BG_4_36,dharmo'pi,is called,papam
BG_4_37,jnanagnih,burns,sarvakarmani
BG_4_37,jnanagnih,is not capable of,bhasmikartum
BG_4_37,samyagdarsanam,is the cause of,nirbijatve
BG_4_38,tat jnanam,is attained,kalenatmani
BG_4_38,tat jnanam,is superior,yogasamsiddhah
BG_4_38,tat jnanam,is perfected by,yogena karmayogena samadhiyogena ca
BG_4_39,jnanam,is attained,param santim
BG_4_39,sraddhavan,attains,jnanam
BG_4_40,samsayatmanah,do not have,nayam loko'sti
BG_4_40,samsayatmanah,do not have,na parah lokah
BG_4_40,samsayatmanah,do not have,na sukham
BG_4_41,atmavantam,na nibadhnanti,karmani
BG_4_41,Dhananjaya,is addressed,atmavantam
BG_4_41,yogasamnyastakarmanam,is characterized by,paramarthadarsanalaksanena
BG_4_41,yogasamnyastakarma,is free from doubt,jnanasanchinnasamsayah
BG_4_41,yogasamnyastakarma,is performed,atmavantam
BG_4_41,atmavantam,does not perform,anistadirupam phalam
BG_4_41,Dhananjaya,is being addressed,atmavantam
BG_4_42,chitta,is free from doubt,yogamatisthottistha
BG_4_42,Bharata,is instructed,uttistha
BG_4_42,papistham,is born from,ajnanasambhutam
BG_4_42,ajnana,is the cause of,avivekat
BG_4_42,avivekat,is born in,hrdi
BG_4_42,buddhi,is situated in,hrdi
BG_4_42,jnanasina,is the remover of,sokamohadidosaharam
BG_4_42,samyagdarsanam,is knowledge,jnanam
BG_4_42,that knowledge,is the knowledge of,atmanah svasya
BG_4_42,samsayasya,is related to,atmavisayatvat
BG_4_42,samsayah,cannot be removed,parena
BG_4_42,atmavisayo,is of,svasyaiva
BG_4_42,chitta,is the cause of the destruction of,samsayam
BG_4_42,yogam,is the means to,samyagdarsanopayam
BG_4_42,karmanusthanam,is to be performed,atistha
BG_4_42,Bharata,is instructed,uttistha
BG_4_42,Bharata,is to fight,yuddhaya
BG_5_1,yacchreya,etat,orekam
BG_5_1,tanme,bruhi,suniscitam
BG_5_1,samnyasam,parityagam,karmannam
BG_5_1,sastriyanam,anustheyavisesanam,samsasi
BG_5_1,samsasi,prasamsasi,kathayasi
BG_5_1,punah,yogam,ca
BG_5_1,tesameva,anusthanam,avasyakartavyam
BG_5_1,samsasi,atah,me
BG_5_1,katarat,sreyah,iti
BG_5_1,samsayah,kim,karmanusthanam
BG_5_1,sreyah,kim,va
BG_5_1,taddhanam,iti,prasasyataram
BG_5_1,ca,anustheyam,atasca
BG_5_1,yat,sreyah,prasasyataram
BG_5_1,etayoh,karmasamnyasakarmayogayoh,yadanusthanat
BG_5_1,sreyovaptih,mama,syaditi
BG_5_1,manyase,tat,ekam
BG_5_1,anyataram,saha,ekapurusanustheyatvasambhavat
BG_5_1,me,bruhi,suniscitam
BG_5_1,abhipretam,taveti,iti
BG_5_2,tayostu,karmasamnyasatkarmayogo,visisyate
BG_5_2,samnyasah,parityagah,karmannam
BG_5_2,karmayogasca,tesamanusthanam,tau
BG_5_2,ubhau,api,nihsreyasakarau
BG_5_2,moksam,kurvate,jnanotpattihetutvena
BG_5_2,ubhau,yadyapi,nihsreyasakarau
BG_5_2,tathapi,tayostu,nihsreyasahetvoh
BG_5_2,karmasamnyasat,kevalat,karmayogo
BG_5_2,visisyate,iti,karmayogam
BG_5_2,stauti,karmayogam,iti
BG_5_3,nirdvandvo,hi,mahabaho
BG_5_3,jneyah,jnatavyah,sa
BG_5_3,karmayogi,nityasamnyasi,iti
BG_5_3,yo,na,dvesti
BG_5_3,kincit,na,kanksati
BG_5_3,duhkhasukhe,tatsadhane,ca
BG_5_3,evamvidho,yah,karmanni
BG_5_3,vartamano'pi,sa,nityasamnyasi
BG_5_3,iti,jnatavyah,ityarthah
BG_5_3,nirdvandvah,dvandvavarjitah,hi
BG_5_3,yasmat,mahabaho,sukham
BG_5_3,bandhat,anayasena,pramucyate
BG_5_4,ekamapyasthitah,samyagubhayorvindate,phalam
BG_5_4,nanu,samnyasakarmayogasabdena,prastutya
BG_5_4,sankhyayogayoh,phalakatvam,katham
BG_5_4,iha,aprakrtam,bravati
BG_5_4,naisa,dosah,yadyapi
BG_5_4,arjuna,samnyasam,karmayogam
BG_5_4,ca,kevalam,abhipretya
BG_5_4,prasnah,krtah,bhagavamstu
BG_5_4,tadaparityagenaiva,svabhipretam,ca
BG_5_4,visesam,samyojya,sabdantaravacyataya
BG_5_4,prativacanam,dadau,iti
BG_5_4,tau,eva,samnyasakarmayogau
BG_5_4,jnanatadupayasamabuddhitvadisamyuktau,sankhyayogasabdavacyau,iti
BG_5_4,bhagavato,matam,iti
BG_5_4,atah,na,aprakrtaprakriyeti
BG_5_5,ekam,sankhyam,ca
BG_5_5,yogam,yah,pasyati
BG_5_5,sa,pasyati,sa
BG_5_5,yat,sankhyaih,jnananisthaih
BG_5_5,samnyasibhih,prapyate,sthanam
BG_5_5,moksakhyam,tat,yogairapi
BG_5_5,jnanapraptyupayatvena,isvare,sarpya
BG_5_5,karmanni,atmanah,phalam
